Month,Prov,Immig,Char,Sex,Age,    Nodegree,    Highschoolgraduate,    Postsecondary,    University,       Above bachelor degree
13-Nov,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  15-24,34.1,16.6,0,21.9,-
13-Nov,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  25 Years +,8.1,8,6.4,7.4,11
13-Nov,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  25-64,9.4,8.6,6.6,7.4,11.3
13-Nov,Ontario,  Total Landed immigrants,Unemployment rate,  Female,  55 Years +,9.3,4.1,4.2,5.1,0
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Male,15 Years +,38,57.3,68.8,73.5,74.1
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Male,  15-24,23.8,48.8,62.8,66.7,0
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Male,  25 Years +,41.8,58.4,68.9,73.7,74.2
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Male,  25-64,76.3,74.3,82.8,83.4,84.2
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Male,  55 Years +,22.7,33,46.7,50.5,54.8
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Female,15 Years +,18.4,43.9,61.9,68.8,66.5
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Female,  15-24,13.9,34.7,65.3,61,0
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Female,  25 Years +,18.9,45,61.8,69,66.5
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Female,  25-64,39.2,61.7,73,75.6,73.2
13-Nov,Ontario,  Total Landed immigrants,Employment rate,  Female,  55 Years +,9.7,27.8,40.6,45.6,52.3
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Male,15 Years +,6.9,11.3,19,26.9,11.4
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Male,  15-24,0,2.3,3.4,5.1,-
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Male,  25 Years +,6.5,9,15.5,21.8,11.4
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Male,  25-64,6.3,8.6,15.2,21.1,11.1
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Male,  55 Years +,0,2.6,0,2.6,0
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Female,15 Years +,3.5,15.3,18.2,30.6,11.3
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Female,  15-24,0,2.7,3.2,2.6,0
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Female,  25 Years +,2.7,12.7,15,28,10.1
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Female,  25-64,2.7,12.7,14.8,27.9,10.1
13-Nov,Ontario,  Non-landed immigrants,  Labour force,  Female,  55 Years +,0,2.1,0,0,0
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Male,15 Years +,6.4,10,18.7,26.4,10.9
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Male,  15-24,0,2,3.4,5.1,-
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Male,  25 Years +,6.2,8,15.3,21.2,10.9
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Male,  25-64,6,7.6,15,20.5,10.5
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Male,  55 Years +,0,2.6,0,2.6,0
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Female,15 Years +,2.5,13.9,16.7,28.7,10.9
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Female,  15-24,0,1.5,2.6,2.6,0
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Female,  25 Years +,1.8,12.4,14.1,26.2,9.7
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Female,  25-64,1.8,12.4,14,26.1,9.7
13-Nov,Ontario,  Non-landed immigrants,    Employment,  Female,  55 Years +,0,2.1,0,0,0
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Male,15 Years +,5.5,7.4,17.9,20.5,10.1
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  15-24,-,0,3.3,1.6,-
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  25 Years +,5.5,7,14.6,18.8,10.1
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  25-64,5.4,7,14.3,18.8,10.1
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  55 Years +,0,1.8,0,0,0
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Female,15 Years +,2,11.1,13.6,24.4,9.3
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  15-24,0,0,2,0,0
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  25 Years +,1.7,10.3,11.6,23,9.2
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  25-64,1.7,10.3,11.6,22.9,9.1
13-Nov,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  55 Years +,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Male,15 Years +,0,2.6,0,5.9,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  15-24,0,1.6,0,3.5,-
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  25 Years +,0,0,0,2.4,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  25-64,0,0,0,1.8,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  55 Years +,0,0,-,0,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Female,15 Years +,0,2.8,3,4.3,1.6
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  15-24,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  25 Years +,0,2.1,2.5,3.2,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  25-64,0,2.1,2.4,3.2,0
13-Nov,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  55 Years +,-,0,0,0,-
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Male,15 Years +,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Male,  15-24,0,0,-,-,-
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Male,  25 Years +,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Male,  25-64,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Male,  55 Years +,0,-,0,-,-
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Female,15 Years +,0,0,1.5,1.9,0
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Female,  15-24,0,0,0,0,-
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Female,  25 Years +,0,0,0,1.8,0
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Female,  25-64,0,0,0,1.8,0
13-Nov,Ontario,  Non-landed immigrants,    Unemployment,  Female,  55 Years +,-,-,0,0,-
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Male,15 Years +,3.8,6.8,4.6,5.6,2.3
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  15-24,0,5.1,0,1.5,-
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  25 Years +,2.5,1.7,4.4,4.1,2.3
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  25-64,0,0,2.7,1.8,0
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  55 Years +,2.2,0,2.3,2.5,0
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Female,15 Years +,13,10.1,5.2,6.7,1.7
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  15-24,3.4,3.9,0,0,-
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  25 Years +,9.6,6.2,4.9,6.2,1.7
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  25-64,4.9,4.8,3.2,6.2,1.7
13-Nov,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  55 Years +,5.4,3.1,2.2,0,0
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Male,15 Years +,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  15-24,0,0,-,-,-
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  25 Years +,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  25-64,0,0,0,0,0
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  55 Years +,0,-,0,-,-
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Female,15 Years +,0,0,8.2,6.2,0
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  15-24,0,0,0,0,-
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  25 Years +,0,0,0,6.4,0
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  25-64,0,0,0,6.5,0
13-Nov,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  55 Years +,-,-,0,0,-
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Male,15 Years +,59.3,55.2,79.2,81.2,79.6
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Male,  15-24,0,27,91.9,77.3,-
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Male,  25 Years +,68.9,74.8,76.9,81.9,79.6
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Male,  25-64,85.7,79.2,83.3,89.9,86.1
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Male,  55 Years +,0,81.3,0,51,0
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Female,15 Years +,15.2,54.7,71.7,76.9,83.8
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Female,  15-24,0,22.7,76.5,83.9,0
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Female,  25 Years +,14.6,65.6,70.9,76.6,81.5
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Female,  25-64,23.7,71.3,77.8,76.5,82.2
13-Nov,Ontario,  Non-landed immigrants,Employment rate,  Female,  55 Years +,0,39.6,0,0,0
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Male,15 Years +,216.2,406.2,606.9,906.2,359.7
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Male,  15-24,41.5,48,24,20.6,0
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Male,  25 Years +,174.7,358.2,582.9,885.7,358.7
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Male,  25-64,161.6,333.2,546.4,841.4,334.3
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Male,  55 Years +,58.9,94.6,149.7,194.4,89
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Female,15 Years +,149.2,334.1,621.8,796.7,258.4
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Female,  15-24,26.6,30.6,29.7,20.9,2.6
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Female,  25 Years +,122.6,303.5,592.1,775.8,255.8
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Female,  25-64,110.3,283.9,568.9,749.5,242.6
13-Dec,Canada,  Total Landed immigrants,  Labour force,  Female,  55 Years +,42.5,100.1,134.6,130.5,53.3
13-Dec,Canada,  Total Landed immigrants,    Employment,  Male,15 Years +,186.5,368.2,569.6,840.6,336.3
13-Dec,Canada,  Total Landed immigrants,    Employment,  Male,  15-24,27.8,39.5,22.2,17.9,0
13-Dec,Canada,  Total Landed immigrants,    Employment,  Male,  25 Years +,158.7,328.8,547.4,822.8,335.3
13-Dec,Canada,  Total Landed immigrants,    Employment,  Male,  25-64,146.3,304.9,511.3,781.2,311.6
13-Dec,Canada,  Total Landed immigrants,    Employment,  Male,  55 Years +,53.7,90.3,144.5,178.4,84.2
13-Dec,Canada,  Total Landed immigrants,    Employment,  Female,15 Years +,128.8,303.8,583.9,740.8,233.3
13-Dec,Canada,  Total Landed immigrants,    Employment,  Female,  15-24,20.7,26,28.1,17.5,2.5
13-Dec,Canada,  Total Landed immigrants,    Employment,  Female,  25 Years +,108.2,277.8,555.8,723.3,230.8
13-Dec,Canada,  Total Landed immigrants,    Employment,  Female,  25-64,95.9,258.5,532.9,697.8,218.2
13-Dec,Canada,  Total Landed immigrants,    Employment,  Female,  55 Years +,37.6,95.2,128.4,124.6,50.6
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Male,15 Years +,152.3,326.2,519.2,765.2,303.8
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Male,  15-24,8.2,21.6,15.1,13.1,0
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Male,  25 Years +,144.2,304.6,504,752.1,302.8
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Male,  25-64,136,287.8,478.3,725.8,288.1
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Male,  55 Years +,46,78.7,124.1,149.6,69.9
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Female,15 Years +,83.2,214.9,450.1,571.2,176.6
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Female,  15-24,2.4,11,16.7,11.5,2.3
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Female,  25 Years +,80.7,203.9,433.4,559.7,174.3
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Female,  25-64,74.6,195.3,423,547.8,168.1
13-Dec,Canada,  Total Landed immigrants,       Full-time employment,  Female,  55 Years +,23.4,63.3,95.1,88,36
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Male,15 Years +,34.2,42,50.4,75.4,32.5
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Male,  15-24,19.6,17.9,7.1,4.7,-
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Male,  25 Years +,14.6,24.1,43.3,70.7,32.5
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Male,  25-64,10.3,17.1,33,55.3,23.5
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Male,  55 Years +,7.7,11.7,20.4,28.8,14.3
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Female,15 Years +,45.7,88.8,133.8,169.6,56.8
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Female,  15-24,18.2,15,11.4,5.9,0
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Female,  25 Years +,27.5,73.9,122.4,163.6,56.5
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Female,  25-64,21.3,63.2,110,150,50
13-Dec,Canada,  Total Landed immigrants,       Part-time employment,  Female,  55 Years +,14.3,31.9,33.3,36.6,14.6
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Male,15 Years +,29.7,38,37.3,65.6,23.4
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Male,  15-24,13.7,8.6,1.8,2.7,-
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Male,  25 Years +,16,29.4,35.5,62.9,23.4
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Male,  25-64,15.3,28.3,35.1,60.2,22.6
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Male,  55 Years +,5.3,4.2,5.2,16,4.8
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Female,15 Years +,20.4,30.3,37.9,55.9,25.1
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Female,  15-24,6,4.7,1.6,3.4,0
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Female,  25 Years +,14.4,25.7,36.3,52.5,25
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Female,  25-64,14.4,25.4,36,51.7,24.5
13-Dec,Canada,  Total Landed immigrants,    Unemployment,  Female,  55 Years +,4.8,4.8,6.2,5.9,2.7
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Male,15 Years +,302.2,218.8,218,247.7,97
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Male,  15-24,75.2,25,12.4,7.8,0
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25 Years +,227,193.8,205.6,239.9,96
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25-64,41.3,72,63.9,111.6,36.4
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Male,  55 Years +,206.9,155.4,174.8,170.8,73.6
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Female,15 Years +,506.2,347.1,323.1,302.6,94.6
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Female,  15-24,63.1,33.5,10.4,7.1,0
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25 Years +,443.1,313.6,312.7,295.5,94
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25-64,129.8,146.8,158.2,197.7,58.9
13-Dec,Canada,  Total Landed immigrants,  Not in labour force,  Female,  55 Years +,366.6,224.1,210.7,143.3,48.8
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Male,15 Years +,13.7,9.4,6.1,7.2,6.5
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Male,  15-24,33,17.9,7.5,13.1,-
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25 Years +,9.2,8.2,6.1,7.1,6.5
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25-64,9.5,8.5,6.4,7.2,6.8
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Male,  55 Years +,9,4.4,3.5,8.2,5.4
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Female,15 Years +,13.7,9.1,6.1,7,9.7
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Female,  15-24,22.6,15.4,5.4,16.3,0
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25 Years +,11.7,8.5,6.1,6.8,9.8
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25-64,13.1,8.9,6.3,6.9,10.1
13-Dec,Canada,  Total Landed immigrants,Unemployment rate,  Female,  55 Years +,11.3,4.8,4.6,4.5,5.1
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Male,15 Years +,36,58.9,69.1,72.8,73.6
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Male,  15-24,23.8,54.1,61.2,63.3,0
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Male,  25 Years +,39.5,59.6,69.4,73.1,73.7
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Male,  25-64,72.1,75.2,83.8,82,84.1
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Male,  55 Years +,20.2,36.1,44.5,48.8,51.8
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Female,15 Years +,19.7,44.6,61.8,67.4,66.1
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Female,  15-24,23.1,40.6,70.1,62.5,78.1
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Female,  25 Years +,19.1,45,61.4,67.5,66
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Female,  25-64,39.9,60,73.3,73.7,72.4
13-Dec,Canada,  Total Landed immigrants,Employment rate,  Female,  55 Years +,9.2,29.4,37.2,45.5,49.6
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Male,15 Years +,15.1,37.4,58.2,91.4,41.4
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Male,  15-24,1.8,7.5,6.5,10.7,0
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Male,  25 Years +,13.3,29.8,51.7,80.7,41.1
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Male,  25-64,12.5,29.2,51.2,79.9,40.6
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Male,  55 Years +,1.5,4.7,3,5.2,2.9
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Female,15 Years +,8.8,33.3,57.5,82.7,24.7
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Female,  15-24,2.7,7.4,7.1,9.4,2.6
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Female,  25 Years +,6.1,25.9,50.4,73.3,22.2
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Female,  25-64,6,25.1,49.9,72.6,22.2
13-Dec,Canada,  Non-landed immigrants,  Labour force,  Female,  55 Years +,0,2.9,2.3,3.9,0
13-Dec,Canada,  Non-landed immigrants,    Employment,  Male,15 Years +,14.2,35.1,56.4,86.9,39.5
13-Dec,Canada,  Non-landed immigrants,    Employment,  Male,  15-24,1.5,7.2,6.5,9.3,0
13-Dec,Canada,  Non-landed immigrants,    Employment,  Male,  25 Years +,12.7,27.9,50,77.6,39.2
13-Dec,Canada,  Non-landed immigrants,    Employment,  Male,  25-64,12,27.2,49.6,76.8,38.7
13-Dec,Canada,  Non-landed immigrants,    Employment,  Male,  55 Years +,0,4.4,2.7,5.2,2.9
13-Dec,Canada,  Non-landed immigrants,    Employment,  Female,15 Years +,8.2,30.8,54.8,76.6,23
13-Dec,Canada,  Non-landed immigrants,    Employment,  Female,  15-24,2.4,6,6.4,7.7,2.6
13-Dec,Canada,  Non-landed immigrants,    Employment,  Female,  25 Years +,5.8,24.8,48.4,68.9,20.5
13-Dec,Canada,  Non-landed immigrants,    Employment,  Female,  25-64,5.7,24.2,47.9,68.3,20.4
13-Dec,Canada,  Non-landed immigrants,    Employment,  Female,  55 Years +,0,2.7,2.1,3.8,0
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Male,15 Years +,12.3,28.3,52.2,74,35.9
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Male,  15-24,0,2.7,6.1,4.5,0
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25 Years +,11.1,25.6,46,69.6,35.6
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25-64,10.9,25.5,45.7,69.5,35.6
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Male,  55 Years +,0,3.5,2.5,3.8,1.9
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Female,15 Years +,4.7,23.9,48.1,62.9,17.9
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Female,  15-24,0,2.7,5.2,5,0
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25 Years +,4,21.2,42.9,57.9,17
13-Dec,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25-64,4,20.9,42.5,57.8,16.9
